"","Lat_05","Hel_15","Cro_15","SpB_10","Fra_05","Cru_05","Sto_05","Abr_10","StA_10","Stb_05","intercept"
"5001",0,-7.55725148276623,-3.35198099776134,-1007.52063012562,1.28094864613065,-0.228822557748497,0.513429211677156,-3.59790724306714,-4.69765009959053,-0.0806796620164545,-3.96874721021702
"5002",0,-5.12132407617458,-3.24383139794311,-89.2205502654267,1.25193280976997,-0.822571259527769,0.539869695910314,-3.78331379850738,-4.77061528987769,0.117041205181598,-3.56113999586733
"5003",0,-5.21519505169368,-3.40406039288706,-951.041592639924,0.887352254351326,-0.804301323989889,0.740479385238247,-4.17218574595892,-4.11493200821001,0.124026433404163,-3.54419462865378
"5004",0,-6.93222228288549,-1.69585148284653,-1713.56094089581,1.09743979448326,-0.859354240354094,0.697449684266715,-2.77231323123157,-3.83332669300983,0.0655081400709721,-3.92405714375372
"5005",0,-5.83718240563526,-2.58199592303013,-1641.11185894345,0.862314473518543,-0.31975243618468,0.774561584381269,-2.66767089806891,-4.75132644152263,-0.0593607188032889,-3.66737008488916
"5006",0,-4.6454156707319,-1.91488552775913,-344.830281387946,0.798101319781247,-0.36384846385105,0.547048832591936,-2.29120333333694,-3.2467312653945,-0.496858145781505,-3.7084951270377
"5007",0,-3.63561042707929,-2.21026262680337,-1437.16974459722,0.941616008110955,-1.13811727433793,0.664020162838556,-2.06614642783544,-4.3020670824072,-0.0764906669343388,-3.78961260303287
"5008",0,-6.36691854421148,-2.32610173748246,-1258.11784767206,1.03439134629285,-0.394527323771748,0.880017477663927,-2.89663173540211,-2.3603599467263,-0.0263618343568646,-3.89837375309982
"5009",0,-7.68284236139586,-2.63575649366546,-1484.19107121936,0.779815202256401,-0.549207067276499,0.400677233503187,-2.88746623472584,-2.43752482147845,0.0490422649787776,-3.87744809056535
"5010",0,-8.07716998183724,-2.12313043482218,-1087.42474352009,1.23787415619235,-0.476984698818693,1.14289121568276,-2.7774674684856,-5.68713877125146,-0.545089445696007,-3.82018077935123
"5011",0,-5.62783007413256,-1.86378064615965,-1152.50654030388,0.934566199358579,-0.533873412614172,1.09999167258527,-3.96977058505177,-5.1115656492888,-0.753950249195331,-3.95063675000901
"5012",0,-2.49789167279935,-2.13925646657673,-911.855546998691,0.972531420034827,-0.58495042943306,0.414856350590739,-4.11171815664872,-2.30143786072909,-1.09203338833554,-3.66248512233295
"5013",0,-2.31856411415821,-2.68871906170809,-689.37070221573,0.802585208129142,-1.10548177464926,0.422419999241305,-3.53909304605596,-3.17167980800861,-1.13549954019295,-3.77329906029212
"5014",0,-2.88210923775488,-2.81516625284518,-695.833636324415,0.870453034377114,-1.11734934501632,0.625053193953998,-1.77055507470202,-5.6252840355138,-0.622610961056188,-3.63647260632098
"5015",0,-2.50677227980061,-3.31276259171434,-1607.47754882723,0.604751957032365,-0.663060061305814,0.074379836666919,-1.9313054957775,-4.40181558986416,-0.489200940386038,-3.56980338063573
"5016",0,-5.21142088831771,-2.94547983447031,-834.426289922789,0.859676365941349,-0.607578332326551,0.354159668056998,-1.53593570375322,-4.15374674104344,-1.16585436363961,-3.80418401132929
"5017",0,-6.14320062138974,-2.95520080590973,-1060.45907983858,0.935537115039837,-0.633982091688058,0.256434611428691,-4.28178524047021,-4.61657292498308,-0.100089462426527,-3.57886933491503
"5018",0,-6.13333438234385,-2.01900072327732,-743.466573826502,0.89629807804252,-0.797521486827638,0.636979779432124,-4.13650341368329,-4.42182781869768,-0.862206858309823,-3.70852741336688
"5019",0,-6.21164437034063,-2.2143400466107,-1210.27832951611,0.702091485766626,-0.7417644848008,0.462659722739186,-3.86132658201876,-3.81604375631305,-0.548016094718314,-3.48543323364711
