"","Lat_05","Hel_15","Cro_15","SpB_10","Fra_05","Cru_05","Sto_05","Abr_10","StA_10","Stb_05","intercept"
"5001",0,-5.61460001120753,-5.05625897591327,-951.439058614877,0.434596912188185,-1.23162844049418,0.416289299336475,-2.80319535881401,-3.70968546311141,-1.51724604964065,-3.49798149029226
"5002",0,-4.04240294034814,-5.22992402323054,-721.445703174811,0.224750104985491,-0.605662049625091,0.0256732693001324,-2.83400015630952,-4.9802732153646,-1.39337128542366,-3.3627484625241
"5003",0,-4.83765004914822,-4.962657705401,-105.493763738931,0.225612970173004,-1.3602147469518,0.138643054691833,-3.1605907006898,-4.98026209876494,-2.34215408244435,-3.44085863139634
"5004",0,-5.26525229511192,-3.15233869401608,-61.5174715227596,0.30619486818818,-1.31114888434228,-0.0941147968208045,-3.63169862263877,-4.46392994029996,-2.41792937738199,-3.46345554530701
"5005",0,-2.63967405047407,-3.03570968060504,-1172.75317174157,0.434279585907423,-1.30757279347367,-0.116034332386244,-3.59407554553409,-2.98132617561036,-2.48438473727409,-3.29327806914968
"5006",0,-7.37422550279568,-2.71183825564525,-1150.80579162878,0.0972085580924595,-1.36086467825125,0.0849940991697749,-4.55318951634312,-2.90071341658031,-0.744491608346149,-3.23876133194873
"5007",0,-7.34813808992253,-3.38774387287658,-647.494303937974,0.0684950247727911,-1.46037977039554,-0.558991003576919,-3.03618435420908,-3.93217164484978,-0.993283569734428,-2.95756976015624
"5008",0,-7.69434856170601,-3.29948443250792,-122.788535822879,-0.064494322115464,-1.44471661512928,-0.697861108545299,-3.14897412122313,-5.07179927777725,-0.780029044998362,-3.08679629799965
"5009",0,-4.59791698840709,-3.4315278050651,-668.215685707436,0.0598439264887784,-1.12507361348227,-0.800618386535494,-3.40761316619364,-7.49665748965929,-1.06251519895622,-3.40495107543285
"5010",0,-3.76615057513155,-2.67764600871699,-1068.62166225056,0.388708592589424,-0.802835370063857,-0.508312435675045,-3.77571313599525,-5.19508727462395,-0.974937216555666,-3.15408631466429
"5011",0,-4.92110337086945,-2.31095274542214,-929.22764968334,0.494970258139358,-1.34434115000176,-0.66142620795252,-2.91543825788064,-4.6535599929375,-1.20763019735071,-3.40066287395308
"5012",0,-5.37769935325842,-2.44041352730297,-256.879437200101,0.450686593502673,-1.16388436957355,-0.285464339064058,-3.35017259287379,-3.68993873482443,-0.804608123560043,-3.41755006788409
"5013",0,-9.57023300275374,-2.66227917818084,-53.6484566622416,0.617626104446907,-0.772863685945464,-0.0692647611344628,-2.43310513451914,-4.00494452081443,-1.3596312775226,-3.23183758259357
"5014",0,-7.36161644910464,-2.84812523991529,-253.498340584809,0.283211748146758,-1.53887379127586,-0.490609308023929,-3.23297795480822,-4.80423013022718,-0.992493022782115,-2.83958794738196
"5015",0,-3.3066276919459,-2.99398069508813,-657.691621941565,-0.58196005233111,-1.49713692205592,-0.611353985831658,-4.88980856845319,-5.02233085540896,-1.98715156795343,-2.852481187916
"5016",0,-3.86889624261851,-3.5735357412453,-559.566353081328,-0.372999701259999,-1.38843188718645,-0.389001970735646,-5.27339033224132,-5.33588344731886,-1.85996310451593,-2.7896322986043
"5017",0,-5.06376981164832,-4.19262709521806,-1649.95840014117,-0.171152966942788,-1.86797542134617,-0.739693046162013,-5.2546603017105,-5.63925254854323,-2.00392424823634,-2.85442985456548
"5018",0,-4.35484199952976,-3.94725702239707,-145.737795659443,-0.298739425937682,-1.91040558915207,-0.347503340202135,-3.43044919455804,-5.57608685504534,-0.986400772867121,-2.85698090652859
"5019",0,-3.7788748575432,-3.79035046076682,-262.445480179487,-0.0786486507184025,-1.20375832920896,-0.599804813238097,-3.16888199892471,-6.28831609629553,-0.549036252824536,-3.25494164454707
"5020",0,-3.99007560551297,-2.18820850283948,-1703.02798981571,0.00666282112713801,-1.0245992617807,-0.623892961525096,-4.98043694977324,-5.56976739818927,-0.379636467597426,-3.21697720163124
