Longitude,Latitude,GravelD50,GravelPercent,MudPercent,OrbitalVelMax,OrbitalVelMean,Permeability,POC,Porosity,Rock10cm,Rock50cm,SandD50,SandPercent,SurfaceCarbon,SurfaceNitrogen,TidalVelMax,TidalVelMean,TN,TotalD50
-1.5625,44.0625,7.120661736,15.11365604,19.609972,0.224875018,0.034090742,1.87E-12,0.590731084,0.389617801,0.018086666,0.021283334,0.245486841,65.27637482,0.955515146,0.090492375,8.224432945,4.690432072,0.055945382,0.284964263
-1.4375,44.0625,7.12977457,15.46165371,30.34951591,0.268523574,0.046172287,1.22E-12,0.712327838,0.393150896,0.021383651,0.028566666,0.227211997,54.18883133,1.145530105,0.114396192,7.005742073,3.415151834,0.071135268,0.26011911
-2.0625,44.1875,4.939548016,7.837322712,36.44145203,0.015125466,6.19E-04,8.58E-14,0.754059792,0.429459631,0.030623334,0.055633333,0.277625233,55.72122574,1.140087128,0.124702424,6.399055481,2.542793989,0.082478859,0.146213353
-1.9375,44.1875,4.016213417,1.772124171,40.76436234,0.056218326,0.003555527,8.56E-15,0.84662205,0.488764405,0.0018,8.13E-04,0.219291329,57.46351242,1.146981835,0.111398868,9.335975647,3.591879845,0.08222688,0.088740833
-1.8125,44.1875,4.09244442,2.732923746,39.93569183,0.103006937,0.008966003,1.24E-14,0.813855827,0.477279186,0.002406667,0.002346667,0.264008731,57.33138657,1.127361298,0.11165677,10.71242619,4.617378712,0.080606379,0.09608534
-1.6875,44.1875,4.337078571,3.439579248,13.00068188,0.15861623,0.01844052,2.75E-13,0.479821742,0.41007933,0.0012,0.003739192,0.265736818,83.55973816,0.750100434,0.082443304,11.34492588,5.501600742,0.052737061,0.188260853
-1.5625,44.1875,6.720175743,14.22197628,31.81195641,0.198872596,0.027582839,8.40E-13,0.776174724,0.396733075,0.005036727,0.006726667,0.173314378,53.96606827,1.240837336,0.115184404,9.963605881,5.168621063,0.072050713,0.239719823
-1.4375,44.1875,7.937398434,18.19868851,32.09280014,0.266836345,0.045952626,2.37E-12,0.787714422,0.38782531,0.023261933,0.034986667,0.225285783,49.70851135,1.277879953,0.126367435,8.303499222,4.489695072,0.077895783,0.299989462
-2.0625,44.3125,4.836284161,6.409157276,32.33666611,0.01305066,5.17E-04,8.52E-14,0.712133765,0.429582059,0.004466667,0.00324,0.360807657,61.25417709,1.076466799,0.121312544,7.179230213,2.805730343,0.080253996,0.146013513
-1.9375,44.3125,5.68472147,3.536700487,52.28178406,0.051618069,0.003148232,1.53E-15,0.842110157,0.552150905,0.0025,0.00382,0.21969071,44.18151474,0.999416411,0.113602981,10.75306702,4.05529213,0.095722087,0.06107961
-1.8125,44.3125,4.365722179,3.076669216,44.50748825,0.093908153,0.007761475,7.70E-15,0.830141962,0.492225766,0.002153333,0.006146667,0.263581783,52.41584396,1.117040396,0.120026633,12.32947254,5.129388809,0.08919923,0.086725488
-1.6875,44.3125,4.572069645,4.245053291,14.46458244,0.145020798,0.015901675,2.87E-13,0.503435731,0.409506053,0.013886667,0.008233333,0.263910949,81.29036713,0.787780702,0.091445059,12.93284988,5.997041702,0.058438476,0.18994315
-1.5625,44.3125,8.122496605,18.36494446,25.52084923,0.184666649,0.024377806,2.63E-12,0.69771868,0.387056053,0.006806666,0.012486666,0.474967659,56.11420441,1.13330543,0.109805666,11.65276337,5.658185482,0.067601778,0.307062298
-1.4375,44.3125,8.865952492,20.796978,26.80648613,0.262606919,0.044842992,4.15E-12,0.732601523,0.384075522,0.02220987,0.027876666,0.541867316,52.39653778,1.195752144,0.119751588,10.77528667,5.389527321,0.073368214,0.338936746
-2.0625,44.4375,4.885125637,7.462848663,35.25600052,0.013386151,5.33E-04,8.50E-14,0.70932883,0.429648787,0.00136,0.005806667,0.302765459,57.28115082,1.072101355,0.120882079,8.586181641,3.301736116,0.079978578,0.145904839
-1.9375,44.4375,4.236050129,1.311358094,34.9990654,0.056951113,0.003612707,1.73E-14,0.76919359,0.467425257,0.001233333,1.33E-04,0.166073903,63.6895752,1.085580707,0.108002596,13.49934864,4.9522295,0.076525778,0.103360534
-1.8125,44.4375,4.383841991,2.891029835,44.94009018,0.094227985,0.0077961,6.89E-15,0.832974076,0.495926797,0.00166,0.00332,0.253846198,52.16888046,1.112681746,0.1201379,15.03186989,5.977030754,0.089937449,0.084659338
-1.6875,44.4375,4.274066925,1.688535571,16.39063263,0.139239252,0.014872715,1.01E-13,0.533713162,0.42638734,0.005646667,0.0022,0.199648917,81.92082977,0.811283231,0.088481449,15.23926163,6.678444862,0.058208663,0.151434839
-1.5625,44.4375,7.16232729,15.06912994,22.48653984,0.180631578,0.023517333,1.59E-12,0.659510851,0.390911192,0.001946667,0.023266668,0.301993489,62.44433212,1.064506888,0.101029895,13.71503162,6.288647652,0.062592655,0.275214136
-1.4375,44.4375,7.088048458,15.0728426,27.56560135,0.25547114,0.042899352,1.18E-12,0.751522541,0.393475175,0.042035557,0.058423407,0.358780205,57.36155701,1.207915306,0.123913825,12.54716396,5.944905758,0.077094845,0.258098215
-2.0625,44.5625,4.741921902,6.21084404,33.4407692,0.011204345,4.30E-04,7.15E-14,0.681510925,0.433071345,0.011533333,0.0051,0.341892362,60.34838486,1.023875356,0.118322752,8.877131462,3.496350765,0.078757875,0.140559435
-1.9375,44.5625,4.2391572,1.900804758,35.09260941,0.076080702,0.005493633,1.97E-14,0.780803919,0.463745922,0.001608889,0.00188,0.188181385,63.00658417,1.109579563,0.109062411,16.74952126,6.283970356,0.076746508,0.10635829
-1.8125,44.5625,4.453557014,2.947456121,32.61914063,0.113741338,0.010448777,3.49E-14,0.735938311,0.44905594,0.003393333,0.00632,0.208961889,64.43340302,1.074471235,0.111224703,18.71532249,7.422575951,0.076181211,0.120292105
-1.6875,44.5625,4.201949596,2.509332418,13.48779964,0.155010492,0.017747724,1.93E-13,0.486133605,0.41533187,9.60E-04,0.004153333,0.249389455,84.00286865,0.753201127,0.0837176,19.49247742,8.070485115,0.054033298,0.174313113
-1.5625,44.5625,7.514449596,16.40614319,21.23515129,0.190331399,0.025711942,2.13E-12,0.639768541,0.38858822,0.01312,0.018166667,0.27202636,62.35870743,1.03657937,0.096162312,16.84568405,7.270586491,0.059350617,0.293360353
-1.4375,44.5625,9.801487923,25.54714012,16.60637093,0.259393275,0.044059906,1.03E-11,0.517146885,0.379293263,0.027381297,0.046100002,0.338416815,57.84648895,0.850640893,0.08911559,14.82215881,6.664655685,0.054177798,0.412906796
-1.9375,44.6875,4.70404768,0.970754921,24.22742653,0.126576707,0.012046109,3.79E-14,0.676369965,0.447021842,4.80E-04,0,0.203138232,74.80181885,0.99114722,0.105062641,22.85958862,9.156662941,0.071695924,0.122522682
-1.8125,44.6875,5.013254166,7.339637756,6.050750256,0.169011816,0.019936012,3.11E-12,0.374720693,0.385908455,0.0013,0.008313334,0.36850819,86.60961151,0.609798968,0.079187669,26.07110405,10.80296803,0.048660725,0.318422616
-1.6875,44.6875,4.561532497,4.433316231,7.102912903,0.203447163,0.028041299,1.26E-12,0.364067048,0.392901063,0.007773333,0.008146667,0.308123827,88.46376801,0.585715532,0.077087,27.42535782,11.16783619,0.047915474,0.261702657
-1.5625,44.6875,7.296284199,16.6120224,16.16191292,0.21740216,0.032241408,2.33E-12,0.516622543,0.387945384,0.004687879,0.006783333,0.33543396,67.22606659,0.837933183,0.084752798,21.44192505,8.997426033,0.052253813,0.298921674
-1.4375,44.6875,6.391085625,12.03302288,20.69946289,0.280655146,0.047044981,1.10E-12,0.600981474,0.39413777,0.012311209,0.031319998,0.335081756,67.26751709,0.964896739,0.096208565,17.56626892,7.738647461,0.05992306,0.25408566
-2.0625,44.8125,4.582893372,5.537382603,41.72311783,0.013321265,5.31E-04,2.26E-14,0.794018865,0.460039526,0.00224,0.002,0.316762358,52.73949814,1.13615787,0.123831458,9.256895065,3.678424835,0.08654125,0.109557189
-1.9375,44.8125,4.371178627,2.155146599,6.46723175,0.18272458,0.022077544,7.90E-13,0.366202384,0.397351742,6.00E-04,0.003433333,0.261148244,91.37762451,0.584831774,0.074399926,28.67539597,11.71810341,0.046586785,0.236578614
-1.8125,44.8125,5.063911438,6.259140491,2.750160217,0.208777666,0.028494965,6.50E-12,0.334732026,0.381545931,0.005353333,0.006566667,0.332184732,90.99069977,0.548593462,0.078373551,32.18452454,13.36511326,0.047820732,0.373482555
-1.6875,44.8125,5.473548412,10.95435238,4.006492138,0.228099868,0.034079883,9.44E-12,0.327148527,0.37970382,0.004616191,0.0081,0.383123279,85.03915405,0.537761807,0.073035777,32.96346664,13.42182827,0.04443147,0.404945791
-1.5625,44.8125,5.581022263,12.08684826,6.853067398,0.237091184,0.037403438,4.17E-12,0.336655289,0.384045929,0.023404285,0.04195381,0.349319577,81.06008148,0.549515128,0.071777508,25.60309029,10.72188473,0.043973815,0.339295328
-1.4375,44.8125,6.493229866,14.2608223,13.28590679,0.313131928,0.053122472,1.59E-12,0.3988446,0.390926212,0.022273334,0.103803806,0.353785753,72.45326996,0.64375335,0.074281178,20.82779312,9.128407478,0.046021737,0.275105715
-1.3125,44.8125,5.445653915,8.621921539,14.85410881,0.566581786,0.11118985,7.42E-13,0.479311138,0.398011148,0.015797105,0.054036506,0.301697701,76.52397156,0.764630914,0.086549602,17.99907684,8.647784233,0.054253872,0.233337909
-2.1875,44.9375,4.652380466,3.051577091,46.72545242,0.012964296,5.04E-04,5.22E-15,0.688966632,0.505433321,0.00446,0.007655555,0.244360432,50.22297287,0.902960896,0.118585676,8.142251968,3.521235704,0.090481848,0.079728223
-2.0625,44.9375,3.974724531,0.876789153,40.64334869,0.077100359,0.005444559,6.82E-15,0.811197877,0.496260285,0.003022222,0.009686667,0.177680641,58.47986221,1.082876325,0.107222922,15.41780949,6.375771523,0.080322199,0.08447744
-1.9375,44.9375,5.372322083,10.07100391,2.795517445,0.22246848,0.030838475,1.16E-11,0.365859926,0.378790945,0.002393333,0.002713333,0.353368163,87.13347626,0.60228008,0.083143599,30.24695015,12.36713314,0.050506257,0.423204809
-1.8125,44.9375,4.893947124,4.747428894,4.65109539,0.207336605,0.028140919,2.79E-12,0.359370291,0.386645049,0.0017,0.003233333,0.342117012,90.60147858,0.584117115,0.076011404,29.6235466,12.15608788,0.046765007,0.311013997
-1.6875,44.9375,4.965582848,7.504366875,7.057675362,0.21371004,0.030507768,2.41E-12,0.345641196,0.387674689,0.003753333,0.003707619,0.331671655,85.43795776,0.560858846,0.072202027,29.30031013,12.006814,0.044496037,0.301342577
-1.5625,44.9375,6.099946976,17.57794189,5.24523735,0.249324694,0.0397004,9.37E-12,0.324754894,0.379742563,0.029957144,0.115099996,0.440459192,77.17681885,0.533793867,0.070458621,26.29609108,11.07419014,0.042866331,0.404214382
-1.4375,44.9375,5.583162308,11.14247036,9.83182621,0.354260385,0.06118967,1.73E-12,0.309478521,0.390203089,0.014713333,0.038806666,0.210663706,79.02570343,0.5001055,0.071461588,23.38929749,10.24455357,0.044222325,0.280448407
-1.3125,44.9375,6.221516132,12.81197739,13.67509937,0.620162249,0.12435773,1.34E-12,0.480601609,0.392370552,0.020613333,0.021095874,0.35123837,73.51292419,0.773873389,0.086013973,20.55205154,9.801737785,0.053417593,0.265144676
-2.4375,45.0625,5.119208813,7.435643673,30.42624283,0.004564055,1.42E-04,1.37E-13,0.579820275,0.420946002,0.010803333,0.010373333,0.422715068,62.13811493,0.889730155,0.121486396,9.50496769,3.56791687,0.079170376,0.161787987
-2.3125,45.0625,4.577736855,1.845844269,47.50843048,0.040565267,0.002091375,3.60E-15,0.648994803,0.518831193,0.00176,0.024829524,0.196853906,50.64572525,0.827531517,0.108873859,13.47908592,5.437509537,0.085384749,0.073555954
-2.1875,45.0625,4.458020687,3.677378416,7.181874752,0.185308337,0.02130881,1.01E-12,0.351650149,0.394957125,3.33E-04,8.53E-04,0.288536817,89.14074707,0.563823044,0.076930188,25.81889725,11.39890957,0.047980502,0.249328032
-2.0625,45.0625,5.351946831,10.12720013,2.37815547,0.229447976,0.03164639,1.29E-11,0.319560677,0.378314912,0.01554,0.026413333,0.350956917,87.49464417,0.526465178,0.076617919,33.69171906,14.56854248,0.046506543,0.433586895
-1.9375,45.0625,5.367255211,10.02477837,4.939441204,0.241176859,0.035490669,6.37E-12,0.324111372,0.381656736,0.012268571,0.007833334,0.384180397,85.03578186,0.531092048,0.072845966,35.44490433,14.91367149,0.04445596,0.371782184
-1.8125,45.0625,4.95805645,7.479329109,7.144176006,0.212416336,0.02936252,2.35E-12,0.358170182,0.387878418,0.003293333,0.00472,0.327859938,85.37649536,0.580995798,0.073506534,27.64151382,11.85691643,0.045315042,0.299516171
-1.6875,45.0625,5.784499168,13.25836372,7.646737576,0.217517108,0.031489037,3.46E-12,0.343038142,0.385221958,0.014313334,0.013036666,0.294683844,79.09490204,0.558864653,0.073233947,25.37000275,10.91581535,0.044951919,0.325736046
-1.5625,45.0625,6.379221916,21.81678581,4.486739159,0.277631462,0.044420335,1.28E-11,0.321492374,0.378360718,0.031996854,0.091052383,0.46722731,73.69647217,0.529608548,0.071320347,25.96849251,11.21956539,0.043294139,0.432560325
-1.4375,45.0625,5.888363838,15.68456078,4.650415897,0.399822891,0.071150713,1.12E-11,0.283851683,0.378946155,0.011173333,0.029957777,0.46574384,79.6650238,0.46716103,0.068704039,25.44494057,11.20887375,0.041745253,0.41995427
-1.3125,45.0625,6.344511509,15.74001694,9.321733475,0.698680818,0.14384383,2.57E-12,0.372759849,0.387215704,0.006733333,0.023546666,0.253697306,74.93824768,0.605316639,0.078241631,23.34116554,11.04777527,0.048181955,0.30556041
-2.9375,45.1875,4.318542957,4.203511715,41.50811005,0.006685212,2.06E-04,1.57E-14,0.608396649,0.470118821,2.00E-04,0.00546,0.313766599,54.28837967,0.854301512,0.113078848,7.634656906,3.039302349,0.080529869,0.101268716
-2.8125,45.1875,4.655437946,1.982863784,47.85589981,0.013953629,4.96E-04,3.47E-15,0.638706148,0.520252347,0.0024,0.02357889,0.199083716,50.16123581,0.81200707,0.113021702,9.684409142,3.904829025,0.088900276,0.072947167
-2.6875,45.1875,4.81342411,1.424818397,49.21731186,0.025986455,0.001090265,2.47E-15,0.642917752,0.533077538,0.001413333,0.00376,0.171769261,49.35786819,0.795510769,0.111870378,14.27014732,5.591859341,0.090411663,0.067793235
-2.5625,45.1875,4.924832821,1.017120004,50.09097672,0.040989865,0.002020097,2.00E-15,0.650298357,0.541335762,0.00322,0.008406667,0.155279592,48.89190292,0.79041177,0.109945498,19.89700508,7.445471287,0.09045586,0.064761661
-2.4375,45.1875,6.480618477,0.565067053,58.58283615,0.074055314,0.004731929,5.31E-16,0.687231362,0.596364081,0.007140952,0.008246667,0.116660193,40.85209656,0.735086858,0.102433093,24.62224388,9.298997879,0.09576451,0.048575096
-2.3125,45.1875,3.860679865,0.407442629,9.161438942,0.158057421,0.015895771,2.02E-13,0.328033894,0.414637327,7.00E-04,0.012632526,0.166822791,90.43112183,0.5088498,0.071230605,27.64471245,11.50084782,0.045919351,0.176019818
-2.1875,45.1875,4.640950203,5.154424191,7.257730484,0.239437655,0.033297945,1.44E-12,0.328468531,0.391742617,0.018633334,0.020756667,0.314955473,87.58784485,0.529452503,0.078556791,30.96993828,15.12909222,0.048736066,0.269364953
-2.0625,45.1875,5.413113594,10.78871346,2.463046312,0.234761089,0.03307505,1.40E-11,0.312967032,0.37798205,0.0047,0.01256,0.356595576,86.74823761,0.515878439,0.075782396,34.52194595,16.40105247,0.045974765,0.441240907
-1.9375,45.1875,5.634192467,12.83292961,4.567687035,0.229966134,0.032816369,9.62E-12,0.307096899,0.379616797,0.007453333,0.013133333,0.439680845,82.59938049,0.504872084,0.068305075,34.28190231,15.55708694,0.041547708,0.406600624
-1.8125,45.1875,5.712067604,13.35962868,6.026764393,0.225063443,0.032521829,5.96E-12,0.326933086,0.382012486,0.002826667,0.007646667,0.413314521,80.61360931,0.535407484,0.069261305,28.20937729,12.85631943,0.042292669,0.366452277
-1.6875,45.1875,5.704098701,13.25835896,6.131685734,0.24811092,0.037873462,5.71E-12,0.334749937,0.382243454,0.006653334,0.012193333,0.406363308,80.60995483,0.548004031,0.071703263,26.49804306,11.87543011,0.04380016,0.363093495
-1.5625,45.1875,5.831197262,14.99506569,4.748666286,0.320842683,0.052882127,1.04E-11,0.311222196,0.379258305,0.013846667,0.040386666,0.465745538,80.25626373,0.511949778,0.069190867,28.46273422,12.50004768,0.042062201,0.413602978
-1.4375,45.1875,5.265913963,9.261253357,5.461736679,0.461010426,0.085135683,4.94E-12,0.278999686,0.383055121,0.009814286,0.03571016,0.379495472,85.27700806,0.456137657,0.065514594,29.39460945,12.91447353,0.040072445,0.351874977
-1.3125,45.1875,6.006256104,15.37452888,6.762509823,0.818642557,0.173855305,5.04E-12,0.316652864,0.38293466,4.80E-04,0.01802,0.360241532,77.86296082,0.517798126,0.070649169,28.87752724,13.44030094,0.043204602,0.353485167
-3.0625,45.3125,4.393505573,1.827176452,17.53935814,0.076697573,0.004589449,9.38E-14,0.456229091,0.427757859,1.05E-17,2.00E-04,0.197942719,80.633461,0.691844821,0.091891482,16.60540581,6.911041737,0.060596775,0.149055332
-2.9375,45.3125,4.997118473,6.202645779,1.753322959,0.250604212,0.031432085,8.36E-12,0.270813555,0.380277842,0.00128,0.00104,0.330754071,92.04402924,0.444747269,0.078911729,37.29118729,14.45977974,0.048050582,0.394440085
-2.8125,45.3125,7.636777401,24.67725754,8.251330376,0.473010719,0.07263682,9.90E-12,0.325596452,0.37948516,0.018354286,0.022233333,0.41115731,67.07141113,0.535399199,0.083786212,58.32028961,24.55108833,0.050953556,0.40913707
-2.6875,45.3125,8.740762711,24.53556442,12.52661228,0.698423445,0.121323802,8.54E-12,0.30641225,0.380180627,0.054466669,0.091076665,0.349010378,62.93782425,0.503288686,0.078890681,94.17795563,39.37614441,0.048030227,0.396170884
-2.5625,45.3125,9.791215897,29.65168762,11.71908092,0.69146657,0.121225432,2.43E-11,0.276636541,0.375936687,0.0999,0.16302,0.346288681,58.6292305,0.45749259,0.078280121,110.5348053,45.44037628,0.04733441,0.497147411
-2.4375,45.3125,8.960255623,26.39536285,11.60217571,0.535438895,0.088508569,1.27E-11,0.283272654,0.378390491,0.073753335,0.175520003,0.348159164,62.00246048,0.466625184,0.077486597,86.63652039,37.14340591,0.047039539,0.431895554
-2.3125,45.3125,6.202297211,15.50536823,8.444986343,0.342787683,0.051019639,3.08E-12,0.302198976,0.385985553,0.023913333,0.102542967,0.267160833,76.04964447,0.491719544,0.077226289,48.35899734,23.00867653,0.047461417,0.317626745
-2.1875,45.3125,6.009145737,17.56734467,2.874991655,0.26223895,0.037297364,2.42E-11,0.307510227,0.3759588,0.022321904,0.026281904,0.436313123,79.55766296,0.508532524,0.076086126,33.12366104,17.9009552,0.046009373,0.496445358
-2.0625,45.3125,5.451768398,10.69890213,4.024937153,0.23330836,0.032882031,9.09E-12,0.302813619,0.379882365,0.001046667,0.004886667,0.379249513,85.27616119,0.497617185,0.069760792,29.92123604,15.96048069,0.042451344,0.401602864
-1.9375,45.3125,5.362919331,10.38158131,7.787078381,0.228301018,0.032539912,2.77E-12,0.325983167,0.386700094,0.014093333,0.01504,0.286762506,81.83133698,0.529802442,0.073401399,29.03854179,14.38359356,0.045163289,0.310477495
-1.8125,45.3125,5.304855347,9.690156937,5.598112106,0.246398523,0.036162835,5.01E-12,0.316218853,0.382970721,0.005448571,0.01018,0.381050646,84.71173096,0.517058194,0.068002827,28.63184738,13.40365314,0.041588701,0.353000998
-1.6875,45.3125,5.300251961,9.983047485,7.029503822,0.287062556,0.044115417,3.35E-12,0.303339183,0.385427326,0.022686666,0.049316827,0.329784244,82.98744965,0.494023502,0.066371024,29.16729355,13.23651409,0.040752981,0.323504657
-1.5625,45.3125,5.291889668,9.095506668,4.661762238,0.364606857,0.060038567,6.07E-12,0.285764843,0.381906211,0.007686667,0.029593334,0.375684112,86.24272919,0.468068123,0.06657932,31.84679222,14.13581181,0.040647991,0.368024379
-1.4375,45.3125,5.65090847,12.91994858,5.538601398,0.507561624,0.09603329,6.89E-12,0.242137685,0.381243616,0.01236,0.019426666,0.431436509,81.5414505,0.397034228,0.06131687,34.31003952,15.22279739,0.037395075,0.378222317
-1.3125,45.3125,6.509579182,17.0356636,8.908367157,0.907229483,0.196103886,3.07E-12,0.266158789,0.38601172,0.00305697,0.012806667,0.29221046,74.05596924,0.433058709,0.065213688,38.70061874,17.82392693,0.040080473,0.31735751
-3.1875,45.4375,4.773942947,1.939527631,24.60647583,0.03036413,0.001277999,5.34E-14,0.520326376,0.439208806,2.00E-04,4.00E-04,0.214941785,73.45399475,0.773255229,0.100272901,22.7825985,8.902547836,0.067474015,0.13196671
-3.0625,45.4375,4.139202118,1.224492908,36.47501755,0.075267419,0.004467961,1.37E-14,0.553190053,0.474215001,6.99E-18,4.67E-04,0.173396155,62.30048752,0.770776451,0.099132463,29.68292999,11.80731583,0.071147859,0.098240033
-2.9375,45.4375,4.731051445,1.257058382,25.32216644,0.147778615,0.012837548,3.89E-14,0.427407116,0.446440011,0.002,0.001566667,0.197093874,73.42077637,0.62697804,0.089019284,37.41814423,14.79981232,0.06068391,0.123176672
-2.8125,45.4375,5.142018318,6.91915369,3.314219713,0.213448957,0.024357112,6.22E-12,0.275089145,0.381777495,0.007146667,0.007446667,0.344283313,89.76662445,0.450675666,0.076705299,43.7726059,17.83244324,0.046820354,0.369951248
-2.6875,45.4375,5.563434124,12.02931881,4.353712559,0.261976331,0.033642907,9.59E-12,0.280840009,0.379631788,0.026040001,0.037117913,0.415916324,83.61696625,0.461694151,0.07594616,48.61105347,20.99093628,0.046196643,0.406314075
-2.5625,45.4375,4.974144936,7.793542385,8.166592598,0.24339138,0.031166807,1.87E-12,0.301732868,0.389613479,0.037680954,0.067096889,0.28331849,84.03986359,0.488060236,0.081328794,45.24250793,21.41760635,0.0502798,0.284998059
-2.4375,45.4375,4.904282093,6.569806099,6.269830227,0.229322717,0.029384028,2.55E-12,0.290251672,0.387289226,0.00582,0.038073335,0.36084488,87.16036224,0.471276909,0.07664492,42.57969666,21.03906059,0.047204342,0.304875135
-2.3125,45.4375,4.797038555,6.108847141,6.852607727,0.219480634,0.0281807,1.98E-12,0.311943233,0.389159203,0.006013333,0.011333333,0.338475227,87.0385437,0.504951298,0.078519449,37.01279449,18.91870689,0.048506878,0.288629919
-2.1875,45.4375,5.092689037,7.263457775,5.042804241,0.22007145,0.028679045,4.08E-12,0.304325819,0.384183198,0.009113333,0.01493746,0.37453419,87.69374084,0.496633738,0.070653073,32.30760574,16.98866844,0.04329459,0.337640166
-2.0625,45.4375,4.99357748,6.880920887,5.699244499,0.232572868,0.03101835,3.17E-12,0.291877031,0.385790616,0.002146667,0.008876666,0.372484922,87.41983795,0.475075036,0.065421626,30.33808899,15.51482677,0.040193796,0.319648802
-1.9375,45.4375,5.62030983,12.68400669,4.291996002,0.252785683,0.034729175,1.04E-11,0.29572919,0.379248261,0.002782857,0.012393333,0.432317287,83.02399445,0.486472189,0.067909494,29.64071846,14.54929066,0.041282564,0.413803369
-1.8125,45.4375,5.273550034,9.308249474,5.411001205,0.283102036,0.04038376,5.04E-12,0.301235199,0.382933855,0.027771428,0.060800001,0.379936397,85.28074646,0.492587388,0.067618005,29.99385071,14.22346115,0.041350879,0.353495717
-1.6875,45.4375,5.830506802,14.26059818,6.285133839,0.33005625,0.04945787,5.68E-12,0.279167742,0.382266521,0.010564762,0.028746666,0.397670686,79.45426941,0.456995815,0.063925289,31.25913811,14.44623852,0.039050419,0.362762123
-1.5625,45.4375,5.262135029,8.805688858,2.697514772,0.403389692,0.064427041,9.80E-12,0.195919752,0.379534394,0.0064,0.02146,0.345120221,88.49679565,0.322137892,0.057438523,33.93104553,15.40394497,0.034933303,0.408183903
-1.4375,45.4375,4.807375908,6.00807333,6.586644173,0.53829664,0.101045839,2.09E-12,0.217586845,0.388753861,0.029642539,0.031690218,0.347372502,87.40528107,0.352447659,0.057914719,38.43852234,17.28988075,0.035754193,0.291968465
-1.3125,45.4375,5.895424843,14.34101677,7.06305027,0.932323456,0.202412114,4.37E-12,0.232443005,0.38376689,0.002463636,0.008333334,0.337282598,78.59593201,0.379583538,0.06214229,53.67302704,23.18193436,0.038053654,0.34272331
-3.3125,45.5625,4.9174366,5.276571751,28.70539284,0.007111322,2.15E-04,9.88E-14,0.531788349,0.426781893,0.00346,0.00508,0.290958554,66.01803589,0.807801366,0.104968421,15.97627163,6.087465286,0.069102362,0.15074119
-3.1875,45.5625,6.485791683,1.455640316,58.66130829,0.074268684,0.004340702,4.89E-16,0.60801065,0.599846065,0.001426667,0.001146667,0.123151869,39.88305283,0.64473933,0.091326706,35.85150909,13.71578121,0.08612413,0.047724325
-3.0625,45.5625,5.456161976,0.271089017,75.94996643,0.103171602,0.007182732,1.46E-16,0.651024461,0.651050925,0.001426667,0.0025,0.117455751,23.77894402,0.602012157,0.082421429,41.90627289,16.18072319,0.089131705,0.036726251
-2.9375,45.5625,4.178992271,0.345766604,35.98067474,0.137969539,0.011540093,1.19E-14,0.501989424,0.478480667,0.003446667,0.006586667,0.145800456,63.6735611,0.693762541,0.095728032,44.72551346,17.82122612,0.069266438,0.09526471
-2.8125,45.5625,4.114115238,2.486368418,10.38760567,0.176910162,0.017769648,3.22E-13,0.292523563,0.407917798,8.00E-04,0.010026666,0.223917633,87.12602234,0.458974719,0.074966922,43.0771904,18.27476501,0.047779523,0.194793388
-2.6875,45.5625,4.576460838,3.003427267,5.745294571,0.193255514,0.021123962,1.28E-12,0.290734082,0.392759055,6.33E-04,0.005073333,0.300816447,91.25128174,0.467845947,0.075087421,41.94727707,18.62229156,0.046661668,0.262613326
-2.5625,45.5625,4.023620129,1.807871819,9.810601234,0.177523449,0.018674407,2.89E-13,0.288916439,0.409409016,0.002688889,0.007694286,0.202371687,88.38152313,0.452173352,0.071267761,37.75323486,17.56527328,0.045536578,0.190231398
-2.4375,45.5625,3.939697504,1.264604211,9.973129272,0.176682994,0.018965185,2.30E-13,0.291157663,0.412655383,8.00E-05,0.00158,0.187504768,88.76226807,0.45317623,0.069863044,35.54931641,17.00197411,0.044885766,0.181109592
-2.3125,45.5625,4.711440563,3.83263278,5.406886101,0.190849468,0.022208281,1.78E-12,0.305783987,0.389985174,0.004773333,0.007737143,0.325758696,90.76048279,0.49431181,0.070380948,34.25105667,16.59729385,0.043538041,0.282108933
-2.1875,45.5625,4.810495377,4.501367092,5.162062645,0.214287624,0.026298856,2.26E-12,0.297677517,0.388150424,0.00114,0.01256,0.34065178,90.33657074,0.48265475,0.066257641,32.50382233,15.85007954,0.040864427,0.297119826
-2.0625,45.5625,5.370306969,9.757609367,4.105127811,0.246951997,0.031535015,7.81E-12,0.27954644,0.380612254,0.002741212,0.012873333,0.37102136,86.13726044,0.458841234,0.063781254,31.74552917,15.33036041,0.038858365,0.38862884
-1.9375,45.5625,5.983930588,15.68502712,6.105511189,0.283300698,0.037734553,6.43E-12,0.290608466,0.381607652,0.016213333,0.022606667,0.40653646,78.20946503,0.476231605,0.069210835,31.23924255,14.94765186,0.042234186,0.372533023
-1.8125,45.5625,6.197822571,19.76535988,2.831129313,0.323569447,0.045040105,2.44E-11,0.28507027,0.375927269,0.008126667,0.032833334,0.420036316,77.40351105,0.47144714,0.067289189,31.11802483,14.67937279,0.040687799,0.497448325
-1.6875,45.5625,5.917212963,16.29878044,2.285600185,0.380236477,0.055875618,2.86E-11,0.287173361,0.375401378,0.024828086,0.048793536,0.428985476,81.4156189,0.475325406,0.063984074,31.96912384,14.87664509,0.038656719,0.514972925
